datetime,station,core,component,period,value,sensor_station
2022-02-20,MC221,no,no_24h,24h,5.0,karlmax
2022-02-20,MC221,nox,nox_24h,24h,21.0,karlmax
2022-02-19,MC221,pm10,pm10_24h,24h,12.0,karlmax
2022-02-19,MC221,pm2,pm2_24h,24h,7.0,karlmax
2022-02-19,MC221,no2,no2_24h,24h,16.0,karlmax
2022-02-19,MC221,no,no_24h,24h,8.0,karlmax
2022-02-19,MC221,nox,nox_24h,24h,28.0,karlmax
2022-02-18,MC221,pm10,pm10_24h,24h,12.0,karlmax
2022-02-18,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-02-18,MC221,no2,no2_24h,24h,21.0,karlmax
2022-02-18,MC221,no,no_24h,24h,11.0,karlmax
2022-02-18,MC221,nox,nox_24h,24h,38.0,karlmax
2022-02-17,MC221,pm10,pm10_24h,24h,10.0,karlmax
2022-02-17,MC221,pm2,pm2_24h,24h,5.0,karlmax
2022-02-17,MC221,no2,no2_24h,24h,14.0,karlmax
2022-02-17,MC221,no,no_24h,24h,8.0,karlmax
2022-02-17,MC221,nox,nox_24h,24h,26.0,karlmax
2022-02-16,MC221,pm10,pm10_24h,24h,9.0,karlmax
2022-02-16,MC221,pm2,pm2_24h,24h,6.0,karlmax
2022-02-16,MC221,no2,no2_24h,24h,19.0,karlmax
2022-02-16,MC221,no,no_24h,24h,9.0,karlmax
2022-02-16,MC221,nox,nox_24h,24h,33.0,karlmax
2022-02-15,MC221,pm10,pm10_24h,24h,22.0,karlmax
2022-02-15,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-02-15,MC221,no2,no2_24h,24h,33.0,karlmax
2022-02-15,MC221,no,no_24h,24h,17.0,karlmax
2022-02-15,MC221,nox,nox_24h,24h,58.0,karlmax
2022-02-14,MC221,pm10,pm10_24h,24h,25.0,karlmax
2022-02-14,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-02-14,MC221,no2,no2_24h,24h,33.0,karlmax
2022-02-14,MC221,no,no_24h,24h,13.0,karlmax
2022-02-14,MC221,nox,nox_24h,24h,53.0,karlmax
2022-02-13,MC221,pm10,pm10_24h,24h,22.0,karlmax
2022-02-13,MC221,pm2,pm2_24h,24h,16.0,karlmax
2022-02-13,MC221,no2,no2_24h,24h,25.0,karlmax
2022-02-13,MC221,no,no_24h,24h,9.0,karlmax
2022-02-13,MC221,nox,nox_24h,24h,38.0,karlmax
2022-02-12,MC221,pm10,pm10_24h,24h,19.0,karlmax
2022-02-12,MC221,pm2,pm2_24h,24h,12.0,karlmax
2022-02-12,MC221,no2,no2_24h,24h,36.0,karlmax
2022-02-12,MC221,no,no_24h,24h,16.0,karlmax
2022-02-12,MC221,nox,nox_24h,24h,60.0,karlmax
2022-02-11,MC221,pm10,pm10_24h,24h,16.0,karlmax
2022-02-11,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-02-11,MC221,no2,no2_24h,24h,30.0,karlmax
2022-02-11,MC221,no,no_24h,24h,16.0,karlmax
2022-02-11,MC221,nox,nox_24h,24h,55.0,karlmax
2022-02-10,MC221,pm10,pm10_24h,24h,18.0,karlmax
2022-02-10,MC221,pm2,pm2_24h,24h,12.0,karlmax
2022-02-10,MC221,no2,no2_24h,24h,30.0,karlmax
2022-02-10,MC221,no,no_24h,24h,17.0,karlmax
2022-02-10,MC221,nox,nox_24h,24h,55.0,karlmax
2022-02-09,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-02-09,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-02-09,MC221,no2,no2_24h,24h,20.0,karlmax
2022-02-09,MC221,no,no_24h,24h,8.0,karlmax
2022-02-09,MC221,nox,nox_24h,24h,32.0,karlmax
2022-02-08,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-02-08,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-02-08,MC221,no2,no2_24h,24h,24.0,karlmax
2022-02-08,MC221,no,no_24h,24h,11.0,karlmax
2022-02-08,MC221,nox,nox_24h,24h,42.0,karlmax
2022-02-07,MC221,pm10,pm10_24h,24h,13.0,karlmax
2022-02-07,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-02-07,MC221,no2,no2_24h,24h,23.0,karlmax
2022-02-07,MC221,no,no_24h,24h,11.0,karlmax
2022-02-07,MC221,nox,nox_24h,24h,39.0,karlmax
2022-02-06,MC221,pm10,pm10_24h,24h,7.0,karlmax
2022-02-06,MC221,pm2,pm2_24h,24h,5.0,karlmax
2022-02-06,MC221,no2,no2_24h,24h,10.0,karlmax
2022-02-06,MC221,no,no_24h,24h,4.0,karlmax
2022-02-06,MC221,nox,nox_24h,24h,16.0,karlmax
2022-02-05,MC221,pm10,pm10_24h,24h,11.0,karlmax
2022-02-05,MC221,pm2,pm2_24h,24h,7.0,karlmax
2022-02-05,MC221,no2,no2_24h,24h,15.0,karlmax
2022-02-05,MC221,no,no_24h,24h,8.0,karlmax
2022-02-05,MC221,nox,nox_24h,24h,27.0,karlmax
2022-02-04,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-02-04,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-02-04,MC221,no2,no2_24h,24h,20.0,karlmax
2022-02-04,MC221,no,no_24h,24h,10.0,karlmax
2022-02-04,MC221,nox,nox_24h,24h,34.0,karlmax
2022-02-03,MC221,pm10,pm10_24h,24h,18.0,karlmax
2022-02-03,MC221,pm2,pm2_24h,24h,13.0,karlmax
2022-02-03,MC221,no2,no2_24h,24h,33.0,karlmax
2022-02-03,MC221,no,no_24h,24h,17.0,karlmax
2022-02-03,MC221,nox,nox_24h,24h,59.0,karlmax
2022-02-02,MC221,pm10,pm10_24h,24h,13.0,karlmax
2022-02-02,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-02-02,MC221,no2,no2_24h,24h,20.0,karlmax
2022-02-02,MC221,no,no_24h,24h,8.0,karlmax
2022-02-02,MC221,nox,nox_24h,24h,32.0,karlmax
2022-02-01,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-02-01,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-02-01,MC221,no2,no2_24h,24h,20.0,karlmax
2022-02-01,MC221,no,no_24h,24h,9.0,karlmax
2022-02-01,MC221,nox,nox_24h,24h,34.0,karlmax
2022-04-01,MC221,pm10,pm10_24h,24h,32.0,karlmax
2022-04-01,MC221,pm2,pm2_24h,24h,10.0,karlmax
2022-04-01,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-01,MC221,no,no_24h,24h,3.0,karlmax
2022-04-01,MC221,nox,nox_24h,24h,19.0,karlmax
2022-03-31,MC221,pm10,pm10_24h,24h,33.0,karlmax
2022-03-31,MC221,pm2,pm2_24h,24h,12.0,karlmax
2022-03-31,MC221,no2,no2_24h,24h,12.0,karlmax
2022-03-31,MC221,no,no_24h,24h,3.0,karlmax
2022-03-31,MC221,nox,nox_24h,24h,16.0,karlmax
2022-03-30,MC221,pm10,pm10_24h,24h,24.0,karlmax
2022-03-30,MC221,pm2,pm2_24h,24h,10.0,karlmax
2022-03-30,MC221,no2,no2_24h,24h,22.0,karlmax
2022-03-30,MC221,no,no_24h,24h,5.0,karlmax
2022-03-30,MC221,nox,nox_24h,24h,30.0,karlmax
2022-03-29,MC221,pm10,pm10_24h,24h,26.0,karlmax
2022-03-29,MC221,pm2,pm2_24h,24h,16.0,karlmax
2022-03-29,MC221,no2,no2_24h,24h,23.0,karlmax
2022-03-29,MC221,no,no_24h,24h,8.0,karlmax
2022-03-29,MC221,nox,nox_24h,24h,35.0,karlmax
2022-03-28,MC221,pm10,pm10_24h,24h,22.0,karlmax
2022-03-28,MC221,pm2,pm2_24h,24h,12.0,karlmax
2022-03-28,MC221,no2,no2_24h,24h,29.0,karlmax
2022-03-28,MC221,no,no_24h,24h,15.0,karlmax
2022-03-28,MC221,nox,nox_24h,24h,53.0,karlmax
2022-03-27,MC221,pm10,pm10_24h,24h,23.0,karlmax
2022-03-27,MC221,pm2,pm2_24h,24h,17.0,karlmax
2022-03-27,MC221,no2,no2_24h,24h,36.0,karlmax
2022-03-27,MC221,no,no_24h,24h,13.0,karlmax
2022-03-27,MC221,nox,nox_24h,24h,56.0,karlmax
2022-03-26,MC221,pm10,pm10_24h,24h,37.0,karlmax
2022-03-26,MC221,pm2,pm2_24h,24h,24.0,karlmax
2022-03-26,MC221,no2,no2_24h,24h,31.0,karlmax
2022-03-26,MC221,no,no_24h,24h,7.0,karlmax
2022-03-26,MC221,nox,nox_24h,24h,43.0,karlmax
2022-03-25,MC221,pm10,pm10_24h,24h,57.0,karlmax
2022-03-25,MC221,pm2,pm2_24h,24h,33.0,karlmax
2022-03-25,MC221,no2,no2_24h,24h,60.0,karlmax
2022-03-25,MC221,no,no_24h,24h,22.0,karlmax
2022-03-25,MC221,nox,nox_24h,24h,94.0,karlmax
2022-03-24,MC221,pm10,pm10_24h,24h,49.0,karlmax
2022-03-24,MC221,pm2,pm2_24h,24h,29.0,karlmax
2022-03-24,MC221,no2,no2_24h,24h,40.0,karlmax
2022-03-24,MC221,no,no_24h,24h,6.0,karlmax
2022-03-24,MC221,nox,nox_24h,24h,48.0,karlmax
2022-03-23,MC221,pm10,pm10_24h,24h,57.0,karlmax
2022-03-23,MC221,pm2,pm2_24h,24h,31.0,karlmax
2022-03-23,MC221,no2,no2_24h,24h,41.0,karlmax
2022-03-23,MC221,no,no_24h,24h,7.0,karlmax
2022-03-23,MC221,nox,nox_24h,24h,51.0,karlmax
2022-03-22,MC221,pm10,pm10_24h,24h,54.0,karlmax
2022-03-22,MC221,pm2,pm2_24h,24h,27.0,karlmax
2022-03-22,MC221,no2,no2_24h,24h,55.0,karlmax
2022-03-22,MC221,no,no_24h,24h,34.0,karlmax
2022-03-22,MC221,nox,nox_24h,24h,107.0,karlmax
2022-03-21,MC221,pm10,pm10_24h,24h,47.0,karlmax
2022-03-21,MC221,pm2,pm2_24h,24h,23.0,karlmax
2022-03-21,MC221,no2,no2_24h,24h,37.0,karlmax
2022-03-21,MC221,no,no_24h,24h,6.0,karlmax
2022-03-21,MC221,nox,nox_24h,24h,46.0,karlmax
2022-03-20,MC221,pm10,pm10_24h,24h,40.0,karlmax
2022-03-20,MC221,pm2,pm2_24h,24h,29.0,karlmax
2022-03-20,MC221,no2,no2_24h,24h,17.0,karlmax
2022-03-20,MC221,no,no_24h,24h,2.0,karlmax
2022-03-20,MC221,nox,nox_24h,24h,18.0,karlmax
2022-03-19,MC221,pm10,pm10_24h,24h,28.0,karlmax
2022-03-19,MC221,pm2,pm2_24h,24h,19.0,karlmax
2022-03-19,MC221,no2,no2_24h,24h,14.0,karlmax
2022-03-19,MC221,no,no_24h,24h,2.0,karlmax
2022-03-19,MC221,nox,nox_24h,24h,17.0,karlmax
2022-03-18,MC221,pm10,pm10_24h,24h,20.0,karlmax
2022-03-18,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-03-18,MC221,no2,no2_24h,24h,22.0,karlmax
2022-03-18,MC221,no,no_24h,24h,3.0,karlmax
2022-03-18,MC221,nox,nox_24h,24h,26.0,karlmax
2022-03-17,MC221,pm10,pm10_24h,24h,60.0,karlmax
2022-03-17,MC221,pm2,pm2_24h,24h,42.0,karlmax
2022-03-17,MC221,no2,no2_24h,24h,36.0,karlmax
2022-03-17,MC221,no,no_24h,24h,11.0,karlmax
2022-03-17,MC221,nox,nox_24h,24h,53.0,karlmax
2022-03-16,MC221,pm10,pm10_24h,24h,30.0,karlmax
2022-03-16,MC221,pm2,pm2_24h,24h,22.0,karlmax
2022-03-16,MC221,no2,no2_24h,24h,23.0,karlmax
2022-03-16,MC221,no,no_24h,24h,6.0,karlmax
2022-03-16,MC221,nox,nox_24h,24h,33.0,karlmax
2022-03-15,MC221,pm10,pm10_24h,24h,32.0,karlmax
2022-03-15,MC221,pm2,pm2_24h,24h,22.0,karlmax
2022-03-15,MC221,no2,no2_24h,24h,36.0,karlmax
2022-03-15,MC221,no,no_24h,24h,17.0,karlmax
2022-03-15,MC221,nox,nox_24h,24h,63.0,karlmax
2022-03-14,MC221,pm10,pm10_24h,24h,39.0,karlmax
2022-03-14,MC221,pm2,pm2_24h,24h,24.0,karlmax
2022-03-14,MC221,no2,no2_24h,24h,32.0,karlmax
2022-03-14,MC221,no,no_24h,24h,9.0,karlmax
2022-03-14,MC221,nox,nox_24h,24h,46.0,karlmax
2022-03-13,MC221,pm10,pm10_24h,24h,26.0,karlmax
2022-03-13,MC221,pm2,pm2_24h,24h,19.0,karlmax
2022-03-13,MC221,no2,no2_24h,24h,24.0,karlmax
2022-03-13,MC221,no,no_24h,24h,2.0,karlmax
2022-03-13,MC221,nox,nox_24h,24h,27.0,karlmax
2022-03-12,MC221,pm10,pm10_24h,24h,32.0,karlmax
2022-03-12,MC221,pm2,pm2_24h,24h,18.0,karlmax
2022-03-12,MC221,no2,no2_24h,24h,27.0,karlmax
2022-03-12,MC221,no,no_24h,24h,4.0,karlmax
2022-03-12,MC221,nox,nox_24h,24h,33.0,karlmax
2022-03-11,MC221,pm10,pm10_24h,24h,40.0,karlmax
2022-03-11,MC221,pm2,pm2_24h,24h,18.0,karlmax
2022-03-11,MC221,no2,no2_24h,24h,23.0,karlmax
2022-03-11,MC221,no,no_24h,24h,4.0,karlmax
2022-03-11,MC221,nox,nox_24h,24h,29.0,karlmax
2022-03-10,MC221,pm10,pm10_24h,24h,33.0,karlmax
2022-03-10,MC221,pm2,pm2_24h,24h,22.0,karlmax
2022-03-10,MC221,no2,no2_24h,24h,26.0,karlmax
2022-03-10,MC221,no,no_24h,24h,5.0,karlmax
2022-03-10,MC221,nox,nox_24h,24h,34.0,karlmax
2022-03-09,MC221,pm10,pm10_24h,24h,31.0,karlmax
2022-03-09,MC221,pm2,pm2_24h,24h,21.0,karlmax
2022-03-09,MC221,no2,no2_24h,24h,53.0,karlmax
2022-03-09,MC221,no,no_24h,24h,54.0,karlmax
2022-03-09,MC221,nox,nox_24h,24h,135.0,karlmax
2022-03-08,MC221,pm10,pm10_24h,24h,19.0,karlmax
2022-03-08,MC221,pm2,pm2_24h,24h,13.0,karlmax
2022-03-08,MC221,no2,no2_24h,24h,51.0,karlmax
2022-03-08,MC221,no,no_24h,24h,26.0,karlmax
2022-03-08,MC221,nox,nox_24h,24h,91.0,karlmax
2022-03-07,MC221,pm10,pm10_24h,24h,19.0,karlmax
2022-03-07,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-03-07,MC221,no2,no2_24h,24h,28.0,karlmax
2022-03-07,MC221,no,no_24h,24h,7.0,karlmax
2022-03-07,MC221,nox,nox_24h,24h,38.0,karlmax
2022-03-06,MC221,pm10,pm10_24h,24h,19.0,karlmax
2022-03-06,MC221,pm2,pm2_24h,24h,15.0,karlmax
2022-03-06,MC221,no2,no2_24h,24h,17.0,karlmax
2022-03-06,MC221,no,no_24h,24h,2.0,karlmax
2022-03-06,MC221,nox,nox_24h,24h,21.0,karlmax
2022-03-05,MC221,pm10,pm10_24h,24h,21.0,karlmax
2022-03-05,MC221,pm2,pm2_24h,24h,16.0,karlmax
2022-03-05,MC221,no2,no2_24h,24h,28.0,karlmax
2022-03-05,MC221,no,no_24h,24h,4.0,karlmax
2022-03-05,MC221,nox,nox_24h,24h,34.0,karlmax
2022-03-04,MC221,pm10,pm10_24h,24h,20.0,karlmax
2022-03-04,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-03-04,MC221,no2,no2_24h,24h,29.0,karlmax
2022-03-04,MC221,no,no_24h,24h,5.0,karlmax
2022-03-04,MC221,nox,nox_24h,24h,36.0,karlmax
2022-03-03,MC221,pm10,pm10_24h,24h,34.0,karlmax
2022-03-03,MC221,pm2,pm2_24h,24h,26.0,karlmax
2022-03-03,MC221,no2,no2_24h,24h,43.0,karlmax
2022-03-03,MC221,no,no_24h,24h,23.0,karlmax
2022-03-03,MC221,nox,nox_24h,24h,78.0,karlmax
2022-03-02,MC221,pm10,pm10_24h,24h,43.0,karlmax
2022-03-02,MC221,pm2,pm2_24h,24h,29.0,karlmax
2022-03-02,MC221,no2,no2_24h,24h,51.0,karlmax
2022-03-02,MC221,no,no_24h,24h,20.0,karlmax
2022-03-02,MC221,nox,nox_24h,24h,81.0,karlmax
2022-03-01,MC221,pm10,pm10_24h,24h,30.0,karlmax
2022-03-01,MC221,pm2,pm2_24h,24h,20.0,karlmax
2022-03-01,MC221,no2,no2_24h,24h,46.0,karlmax
2022-03-01,MC221,no,no_24h,24h,18.0,karlmax
2022-03-01,MC221,nox,nox_24h,24h,74.0,karlmax
2022-05-01,MC221,pm10,pm10_24h,24h,21.0,karlmax
2022-05-01,MC221,pm2,pm2_24h,24h,13.0,karlmax
2022-05-01,MC221,no2,no2_24h,24h,15.0,karlmax
2022-05-01,MC221,no,no_24h,24h,2.0,karlmax
2022-05-01,MC221,nox,nox_24h,24h,18.0,karlmax
2022-04-30,MC221,pm10,pm10_24h,24h,27.0,karlmax
2022-04-30,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-04-30,MC221,no2,no2_24h,24h,26.0,karlmax
2022-04-30,MC221,no,no_24h,24h,5.0,karlmax
2022-04-30,MC221,nox,nox_24h,24h,33.0,karlmax
2022-04-29,MC221,pm10,pm10_24h,24h,33.0,karlmax
2022-04-29,MC221,pm2,pm2_24h,24h,15.0,karlmax
2022-04-29,MC221,no2,no2_24h,24h,41.0,karlmax
2022-04-29,MC221,no,no_24h,24h,10.0,karlmax
2022-04-29,MC221,nox,nox_24h,24h,56.0,karlmax
2022-04-28,MC221,pm10,pm10_24h,24h,27.0,karlmax
2022-04-28,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-04-28,MC221,no2,no2_24h,24h,27.0,karlmax
2022-04-28,MC221,no,no_24h,24h,6.0,karlmax
2022-04-28,MC221,nox,nox_24h,24h,36.0,karlmax
2022-04-27,MC221,pm10,pm10_24h,24h,21.0,karlmax
2022-04-27,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-04-27,MC221,no2,no2_24h,24h,21.0,karlmax
2022-04-27,MC221,no,no_24h,24h,3.0,karlmax
2022-04-27,MC221,nox,nox_24h,24h,26.0,karlmax
2022-04-26,MC221,pm10,pm10_24h,24h,21.0,karlmax
2022-04-26,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-04-26,MC221,no2,no2_24h,24h,20.0,karlmax
2022-04-26,MC221,no,no_24h,24h,4.0,karlmax
2022-04-26,MC221,nox,nox_24h,24h,27.0,karlmax
2022-04-25,MC221,pm10,pm10_24h,24h,19.0,karlmax
2022-04-25,MC221,pm2,pm2_24h,24h,13.0,karlmax
2022-04-25,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-25,MC221,no,no_24h,24h,3.0,karlmax
2022-04-25,MC221,nox,nox_24h,24h,18.0,karlmax
2022-04-24,MC221,pm10,pm10_24h,24h,20.0,karlmax
2022-04-24,MC221,pm2,pm2_24h,24h,13.0,karlmax
2022-04-24,MC221,no2,no2_24h,24h,11.0,karlmax
2022-04-24,MC221,no,no_24h,24h,2.0,karlmax
2022-04-24,MC221,nox,nox_24h,24h,13.0,karlmax
2022-04-23,MC221,pm10,pm10_24h,24h,23.0,karlmax
2022-04-23,MC221,pm2,pm2_24h,24h,16.0,karlmax
2022-04-23,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-23,MC221,no,no_24h,24h,2.0,karlmax
2022-04-23,MC221,nox,nox_24h,24h,16.0,karlmax
2022-04-22,MC221,pm10,pm10_24h,24h,25.0,karlmax
2022-04-22,MC221,pm2,pm2_24h,24h,17.0,karlmax
2022-04-22,MC221,no2,no2_24h,24h,21.0,karlmax
2022-04-22,MC221,no,no_24h,24h,3.0,karlmax
2022-04-22,MC221,nox,nox_24h,24h,26.0,karlmax
2022-04-21,MC221,pm10,pm10_24h,24h,21.0,karlmax
2022-04-21,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-04-21,MC221,no2,no2_24h,24h,23.0,karlmax
2022-04-21,MC221,no,no_24h,24h,4.0,karlmax
2022-04-21,MC221,nox,nox_24h,24h,28.0,karlmax
2022-04-20,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-04-20,MC221,pm2,pm2_24h,24h,9.0,karlmax
2022-04-20,MC221,no2,no2_24h,24h,18.0,karlmax
2022-04-20,MC221,no,no_24h,24h,4.0,karlmax
2022-04-20,MC221,nox,nox_24h,24h,23.0,karlmax
2022-04-19,MC221,pm10,pm10_24h,24h,14.0,karlmax
2022-04-19,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-04-19,MC221,no2,no2_24h,24h,16.0,karlmax
2022-04-19,MC221,no,no_24h,24h,3.0,karlmax
2022-04-19,MC221,nox,nox_24h,24h,20.0,karlmax
2022-04-18,MC221,pm10,pm10_24h,24h,14.0,karlmax
2022-04-18,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-04-18,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-18,MC221,no,no_24h,24h,2.0,karlmax
2022-04-18,MC221,nox,nox_24h,24h,16.0,karlmax
2022-04-17,MC221,pm10,pm10_24h,24h,13.0,karlmax
2022-04-17,MC221,pm2,pm2_24h,24h,9.0,karlmax
2022-04-17,MC221,no2,no2_24h,24h,20.0,karlmax
2022-04-17,MC221,no,no_24h,24h,3.0,karlmax
2022-04-17,MC221,nox,nox_24h,24h,24.0,karlmax
2022-04-16,MC221,pm10,pm10_24h,24h,9.0,karlmax
2022-04-16,MC221,pm2,pm2_24h,24h,7.0,karlmax
2022-04-16,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-16,MC221,no,no_24h,24h,2.0,karlmax
2022-04-16,MC221,nox,nox_24h,24h,17.0,karlmax
2022-04-15,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-04-15,MC221,pm2,pm2_24h,24h,12.0,karlmax
2022-04-15,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-15,MC221,no,no_24h,24h,3.0,karlmax
2022-04-15,MC221,nox,nox_24h,24h,20.0,karlmax
2022-04-14,MC221,pm10,pm10_24h,24h,22.0,karlmax
2022-04-14,MC221,pm2,pm2_24h,24h,15.0,karlmax
2022-04-14,MC221,no2,no2_24h,24h,37.0,karlmax
2022-04-14,MC221,no,no_24h,24h,12.0,karlmax
2022-04-14,MC221,nox,nox_24h,24h,56.0,karlmax
2022-04-13,MC221,pm10,pm10_24h,24h,34.0,karlmax
2022-04-13,MC221,pm2,pm2_24h,24h,18.0,karlmax
2022-04-13,MC221,no2,no2_24h,24h,50.0,karlmax
2022-04-13,MC221,no,no_24h,24h,18.0,karlmax
2022-04-13,MC221,nox,nox_24h,24h,78.0,karlmax
2022-04-12,MC221,pm10,pm10_24h,24h,19.0,karlmax
2022-04-12,MC221,pm2,pm2_24h,24h,12.0,karlmax
2022-04-12,MC221,no2,no2_24h,24h,30.0,karlmax
2022-04-12,MC221,no,no_24h,24h,6.0,karlmax
2022-04-12,MC221,nox,nox_24h,24h,38.0,karlmax
2022-04-11,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-04-11,MC221,pm2,pm2_24h,24h,10.0,karlmax
2022-04-11,MC221,no2,no2_24h,24h,31.0,karlmax
2022-04-11,MC221,no,no_24h,24h,10.0,karlmax
2022-04-11,MC221,nox,nox_24h,24h,47.0,karlmax
2022-04-10,MC221,pm10,pm10_24h,24h,12.0,karlmax
2022-04-10,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-04-10,MC221,no2,no2_24h,24h,16.0,karlmax
2022-04-10,MC221,no,no_24h,24h,6.0,karlmax
2022-04-10,MC221,nox,nox_24h,24h,25.0,karlmax
2022-04-09,MC221,pm10,pm10_24h,24h,11.0,karlmax
2022-04-09,MC221,pm2,pm2_24h,24h,7.0,karlmax
2022-04-09,MC221,no2,no2_24h,24h,18.0,karlmax
2022-04-09,MC221,no,no_24h,24h,9.0,karlmax
2022-04-09,MC221,nox,nox_24h,24h,32.0,karlmax
2022-04-08,MC221,pm10,pm10_24h,24h,11.0,karlmax
2022-04-08,MC221,pm2,pm2_24h,24h,6.0,karlmax
2022-04-08,MC221,no2,no2_24h,24h,21.0,karlmax
2022-04-08,MC221,no,no_24h,24h,11.0,karlmax
2022-04-08,MC221,nox,nox_24h,24h,38.0,karlmax
2022-04-07,MC221,pm10,pm10_24h,24h,11.0,karlmax
2022-04-07,MC221,pm2,pm2_24h,24h,6.0,karlmax
2022-04-07,MC221,no2,no2_24h,24h,17.0,karlmax
2022-04-07,MC221,no,no_24h,24h,7.0,karlmax
2022-04-07,MC221,nox,nox_24h,24h,27.0,karlmax
2022-04-06,MC221,pm10,pm10_24h,24h,16.0,karlmax
2022-04-06,MC221,pm2,pm2_24h,24h,11.0,karlmax
2022-04-06,MC221,no2,no2_24h,24h,19.0,karlmax
2022-04-06,MC221,no,no_24h,24h,8.0,karlmax
2022-04-06,MC221,nox,nox_24h,24h,31.0,karlmax
2022-04-05,MC221,pm10,pm10_24h,24h,13.0,karlmax
2022-04-05,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-04-05,MC221,no2,no2_24h,24h,23.0,karlmax
2022-04-05,MC221,no,no_24h,24h,12.0,karlmax
2022-04-05,MC221,nox,nox_24h,24h,41.0,karlmax
2022-04-04,MC221,pm10,pm10_24h,24h,25.0,karlmax
2022-04-04,MC221,pm2,pm2_24h,24h,14.0,karlmax
2022-04-04,MC221,no2,no2_24h,24h,17.0,karlmax
2022-04-04,MC221,no,no_24h,24h,7.0,karlmax
2022-04-04,MC221,nox,nox_24h,24h,27.0,karlmax
2022-04-03,MC221,pm10,pm10_24h,24h,13.0,karlmax
2022-04-03,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-04-03,MC221,no2,no2_24h,24h,20.0,karlmax
2022-04-03,MC221,no,no_24h,24h,5.0,karlmax
2022-04-03,MC221,nox,nox_24h,24h,27.0,karlmax
2022-04-02,MC221,pm10,pm10_24h,24h,12.0,karlmax
2022-04-02,MC221,pm2,pm2_24h,24h,7.0,karlmax
2022-04-02,MC221,no2,no2_24h,24h,13.0,karlmax
2022-04-02,MC221,no,no_24h,24h,2.0,karlmax
2022-04-02,MC221,nox,nox_24h,24h,16.0,karlmax
2022-04-01,MC221,pm10,pm10_24h,24h,32.0,karlmax
2022-04-01,MC221,pm2,pm2_24h,24h,10.0,karlmax
2022-04-01,MC221,no2,no2_24h,24h,14.0,karlmax
2022-04-01,MC221,no,no_24h,24h,3.0,karlmax
2022-04-01,MC221,nox,nox_24h,24h,19.0,karlmax
2022-06-01,MC221,pm10,pm10_24h,24h,15.0,karlmax
2022-06-01,MC221,pm2,pm2_24h,24h,10.0,karlmax
2022-06-01,MC221,no2,no2_24h,24h,27.0,karlmax
2022-06-01,MC221,no,no_24h,24h,8.0,karlmax
2022-06-01,MC221,nox,nox_24h,24h,39.0,karlmax
2022-05-31,MC221,pm10,pm10_24h,24h,16.0,karlmax
2022-05-31,MC221,pm2,pm2_24h,24h,9.0,karlmax
2022-05-31,MC221,no2,no2_24h,24h,28.0,karlmax
2022-05-31,MC221,no,no_24h,24h,11.0,karlmax
2022-05-31,MC221,nox,nox_24h,24h,45.0,karlmax
2022-05-30,MC221,pm10,pm10_24h,24h,12.0,karlmax
2022-05-30,MC221,pm2,pm2_24h,24h,8.0,karlmax
2022-05-30,MC221,no2,no2_24h,24h,22.0,karlmax
2022-05-30,MC221,no,no_24h,24h,9.0,karlmax
2022-05-30,MC221,nox,nox_24h,24h,36.0,karlmax
2022-05-29,MC221,pm10,pm10_24h,24h,11.0,karlmax
2022-05-29,MC221,pm2,pm2_24h,24h,7.0,karlmax
2022-05-29,MC221,no2,no2_24h,24h,18.0,karlmax
2022-05-29,MC221,no,no_24h,24h,7.0,karlmax
